temp,time_of_day,weather,weekend,traffic_volume,traffic_volume_category
mild,night,mist,0,306,low_volume
mild,night,other,0,306,low_volume
mild,night,rain,0,306,low_volume
mild,night,mist,0,329,low_volume
mild,night,mist,0,893,low_volume
mild,night,mist,0,3023,medium_volume
mild,morning,mist,0,6046,very_high_volume
mild,morning,mist,0,6326,very_high_volume
warm,morning,clouds,0,5716,very_high_volume
warm,morning,rain,0,5283,very_high_volume
warm,morning,rain,0,4554,high_volume
warm,morning,other,0,4554,high_volume
warm,morning,rain,0,4744,high_volume
warm,afternoon,rain,0,4923,high_volume
warm,afternoon,rain,0,4823,high_volume
warm,afternoon,other,0,4823,high_volume
warm,afternoon,rain,0,5343,very_high_volume
warm,afternoon,mist,0,5343,very_high_volume
warm,afternoon,rain,0,6062,very_high_volume
warm,afternoon,mist,0,6062,very_high_volume
warm,afternoon,other,0,6062,very_high_volume
warm,afternoon,other,0,7042,very_high_volume
warm,afternoon,rain,0,7042,very_high_volume
warm,afternoon,other,0,6429,very_high_volume
warm,evening,other,0,4621,high_volume
warm,evening,rain,0,4621,high_volume
warm,evening,clouds,0,3555,high_volume
warm,evening,clouds,0,2788,medium_volume
warm,evening,clouds,0,2612,medium_volume
warm,evening,clear,0,1932,medium_volume
warm,evening,mist,0,1233,medium_volume
mild,night,mist,0,695,low_volume
mild,night,mist,0,382,low_volume
mild,night,other,0,382,low_volume
mild,night,other,0,382,low_volume
mild,night,mist,0,307,low_volume
mild,night,other,0,307,low_volume
mild,night,other,0,307,low_volume
mild,night,mist,0,343,low_volume
mild,night,other,0,343,low_volume
mild,night,other,0,343,low_volume
mild,night,mist,0,922,low_volume
mild,night,other,0,922,low_volume
mild,night,other,0,922,low_volume
mild,night,mist,0,3013,medium_volume
mild,night,other,0,3013,medium_volume
mild,night,other,0,3013,medium_volume
mild,morning,other,0,6007,very_high_volume
mild,morning,mist,0,6007,very_high_volume
mild,morning,other,0,6007,very_high_volume
mild,morning,other,0,6420,very_high_volume
mild,morning,mist,0,6420,very_high_volume
mild,morning,other,0,6420,very_high_volume
mild,morning,other,0,5912,very_high_volume
mild,morning,mist,0,5912,very_high_volume
mild,morning,other,0,5912,very_high_volume
mild,morning,mist,0,5313,very_high_volume
mild,morning,other,0,5313,very_high_volume
warm,morning,mist,0,4734,high_volume
warm,morning,clouds,0,5008,very_high_volume
warm,afternoon,clouds,0,5031,very_high_volume
warm,afternoon,clouds,0,5199,very_high_volume
warm,afternoon,clouds,0,5407,very_high_volume
warm,afternoon,clouds,0,5950,very_high_volume
warm,afternoon,clouds,0,6860,very_high_volume
warm,afternoon,clouds,0,6358,very_high_volume
warm,evening,clouds,0,5042,very_high_volume
warm,evening,clouds,0,3671,high_volume
warm,evening,clouds,0,3037,medium_volume
warm,evening,clouds,0,3102,medium_volume
warm,evening,clear,0,2222,medium_volume
warm,evening,clear,0,1446,medium_volume
warm,night,clear,0,786,low_volume
warm,night,clear,0,497,low_volume
mild,night,clear,0,346,low_volume
mild,night,clear,0,395,low_volume
mild,night,clear,0,872,low_volume
mild,night,clear,0,2965,medium_volume
mild,morning,clouds,0,5345,very_high_volume
mild,morning,clouds,0,6658,very_high_volume
mild,morning,mist,0,5639,very_high_volume
mild,morning,clouds,0,5132,very_high_volume
mild,morning,clouds,0,4739,high_volume
warm,morning,clouds,0,5043,very_high_volume
warm,afternoon,clouds,0,5387,very_high_volume
warm,afternoon,clouds,0,5381,very_high_volume
warm,afternoon,clouds,0,5742,very_high_volume
warm,afternoon,clouds,0,6352,very_high_volume
warm,afternoon,clouds,0,6860,very_high_volume
warm,afternoon,clouds,0,5983,very_high_volume
warm,evening,clouds,0,4926,high_volume
warm,evening,clouds,0,3804,high_volume
warm,evening,clouds,0,3446,high_volume
warm,evening,clouds,0,3519,high_volume
warm,evening,clear,0,2865,medium_volume
mild,evening,clear,0,2218,medium_volume
mild,night,clear,1,1601,medium_volume
mild,night,clear,1,830,low_volume
mild,night,clear,1,446,low_volume
mild,night,other,1,424,low_volume
mild,night,clouds,1,746,low_volume
mild,morning,clouds,1,1385,medium_volume
mild,morning,clouds,1,1928,medium_volume
mild,morning,mist,1,2730,medium_volume
mild,morning,rain,1,3707,high_volume
mild,morning,other,1,3707,high_volume
mild,morning,rain,1,3864,high_volume
mild,morning,rain,1,4260,high_volume
mild,morning,other,1,4260,high_volume
mild,afternoon,rain,1,4671,high_volume
mild,afternoon,mist,1,4671,high_volume
mild,afternoon,other,1,4671,high_volume
mild,afternoon,rain,1,4741,high_volume
mild,afternoon,mist,1,4741,high_volume
mild,afternoon,other,1,4741,high_volume
mild,afternoon,rain,1,4896,high_volume
mild,afternoon,mist,1,4896,high_volume
mild,afternoon,other,1,4896,high_volume
mild,afternoon,rain,1,4509,high_volume
mild,afternoon,other,1,4509,high_volume
mild,afternoon,rain,1,4560,high_volume
mild,afternoon,mist,1,4560,high_volume
mild,afternoon,rain,1,4221,high_volume
mild,afternoon,mist,1,4221,high_volume
mild,afternoon,other,1,4221,high_volume
warm,evening,rain,1,4013,high_volume
warm,evening,mist,1,3480,high_volume
mild,evening,clouds,1,3074,medium_volume
mild,evening,rain,1,2905,medium_volume
mild,evening,rain,1,2808,medium_volume
mild,evening,mist,1,2808,medium_volume
mild,evening,rain,1,2103,medium_volume
mild,night,clouds,1,1516,medium_volume
mild,night,clear,1,905,low_volume
mild,night,clouds,1,647,low_volume
mild,night,clouds,1,477,low_volume
mild,night,clouds,1,419,low_volume
mild,night,clouds,1,643,low_volume
mild,morning,clouds,1,1103,low_volume
mild,morning,clouds,1,1519,medium_volume
mild,morning,clouds,1,2380,medium_volume
mild,morning,clouds,1,3350,medium_volume
mild,morning,clouds,1,3820,high_volume
mild,morning,clouds,1,4453,high_volume
mild,afternoon,clouds,1,4858,high_volume
mild,afternoon,clouds,1,4563,high_volume
mild,afternoon,clouds,1,4458,high_volume
mild,afternoon,clouds,1,4554,high_volume
mild,afternoon,clouds,1,4547,high_volume
warm,afternoon,clear,1,4262,high_volume
warm,evening,clouds,1,3972,high_volume
warm,evening,clouds,1,3527,high_volume
warm,evening,clouds,1,3043,medium_volume
mild,evening,clear,1,2490,medium_volume
mild,evening,clear,1,2051,medium_volume
mild,evening,clear,1,1166,low_volume
mild,night,clear,0,667,low_volume
mild,night,clear,0,377,low_volume
mild,night,clear,0,285,low_volume
mild,night,clouds,0,375,low_volume
mild,night,clear,0,928,low_volume
mild,night,clear,0,3021,medium_volume
mild,morning,clear,0,5765,very_high_volume
mild,morning,clear,0,6081,very_high_volume
mild,morning,clear,0,5546,very_high_volume
mild,morning,clear,0,5108,very_high_volume
warm,morning,clear,0,4334,high_volume
warm,morning,clear,0,4489,high_volume
warm,afternoon,clouds,0,4741,high_volume
warm,afternoon,clouds,0,4873,high_volume
warm,afternoon,clouds,0,5170,very_high_volume
warm,afternoon,clear,0,5797,very_high_volume
warm,afternoon,clear,0,7024,very_high_volume
hot,afternoon,clouds,0,6234,very_high_volume
warm,evening,clouds,0,4374,high_volume
warm,evening,clouds,0,3279,medium_volume
warm,evening,clouds,0,2941,medium_volume
warm,evening,clouds,0,2776,medium_volume
warm,evening,clouds,0,1871,medium_volume
warm,evening,clear,0,1115,low_volume
warm,night,clear,0,635,low_volume
warm,night,clear,0,399,low_volume
warm,night,clear,0,297,low_volume
mild,night,clear,0,355,low_volume
mild,night,clear,0,952,low_volume
mild,night,clear,0,3078,medium_volume
mild,morning,clear,0,5970,very_high_volume
mild,morning,clear,0,5972,very_high_volume
mild,morning,other,0,5645,very_high_volume
mild,morning,clouds,0,5046,very_high_volume
mild,morning,clouds,0,4592,high_volume
warm,morning,clouds,0,4778,high_volume
warm,afternoon,clouds,0,5256,very_high_volume
warm,afternoon,clear,0,5285,very_high_volume
warm,afternoon,clear,0,5340,very_high_volume
warm,afternoon,clear,0,6102,very_high_volume
warm,afternoon,clear,0,7037,very_high_volume
warm,afternoon,clear,0,6431,very_high_volume
warm,evening,clear,0,4582,high_volume
warm,evening,clouds,0,3510,high_volume
warm,evening,clear,0,3012,medium_volume
warm,evening,clear,0,2754,medium_volume
warm,evening,clear,0,2212,medium_volume
warm,evening,clear,0,1227,medium_volume
warm,night,clear,0,663,low_volume
mild,night,clear,0,415,low_volume
mild,night,clear,0,318,low_volume
mild,night,clear,0,362,low_volume
mild,night,other,0,934,low_volume
mild,night,other,0,2980,medium_volume
mild,morning,other,0,5195,very_high_volume
mild,morning,rain,0,5195,very_high_volume
mild,morning,rain,0,6083,very_high_volume
mild,morning,mist,0,6083,very_high_volume
mild,morning,other,0,6083,very_high_volume
mild,morning,rain,0,5301,very_high_volume
mild,morning,mist,0,5301,very_high_volume
mild,morning,rain,0,5324,very_high_volume
mild,morning,clouds,0,4621,high_volume
mild,morning,clouds,0,4915,high_volume
warm,afternoon,clouds,0,5098,very_high_volume
warm,afternoon,clouds,0,4799,high_volume
warm,afternoon,clouds,0,5226,very_high_volume
warm,afternoon,clouds,0,6264,very_high_volume
warm,afternoon,clear,0,6925,very_high_volume
warm,afternoon,clouds,0,6637,very_high_volume
warm,evening,other,0,5055,very_high_volume
warm,evening,clouds,0,3648,high_volume
warm,evening,clouds,0,3157,medium_volume
warm,evening,clouds,0,2723,medium_volume
warm,evening,clear,0,2224,medium_volume
warm,evening,clear,0,1303,medium_volume
mild,night,clear,0,685,low_volume
mild,night,clear,0,439,low_volume
mild,night,clear,0,328,low_volume
mild,night,clear,0,380,low_volume
mild,night,clear,0,977,low_volume
mild,night,clear,0,3018,medium_volume
mild,morning,clear,0,5885,very_high_volume
mild,morning,clouds,0,6097,very_high_volume
mild,morning,clouds,0,5871,very_high_volume
mild,morning,clouds,0,5136,very_high_volume
mild,morning,clouds,0,4691,high_volume
warm,morning,clouds,0,5168,very_high_volume
warm,afternoon,clouds,0,5220,very_high_volume
warm,afternoon,clouds,0,5094,very_high_volume
warm,afternoon,clouds,0,5399,very_high_volume
warm,afternoon,clear,0,6202,very_high_volume
warm,afternoon,clear,0,6858,very_high_volume
warm,afternoon,clouds,0,6286,very_high_volume
warm,evening,rain,0,4858,high_volume
warm,evening,other,0,4858,high_volume
warm,evening,clear,0,3715,high_volume
warm,evening,rain,0,3222,medium_volume
warm,evening,clouds,0,2912,medium_volume
warm,evening,other,0,2215,medium_volume
warm,evening,other,0,1398,medium_volume
warm,night,rain,0,800,low_volume
warm,night,other,0,480,low_volume
warm,night,rain,0,480,low_volume
warm,night,rain,0,354,low_volume
mild,night,rain,0,364,low_volume
mild,night,rain,0,884,low_volume
mild,night,other,0,884,low_volume
mild,night,other,0,884,low_volume
mild,night,rain,0,2793,medium_volume
mild,morning,rain,0,5554,very_high_volume
mild,morning,other,0,5554,very_high_volume
mild,morning,other,0,6584,very_high_volume
mild,morning,rain,0,6584,very_high_volume
mild,morning,mist,0,6584,very_high_volume
mild,morning,rain,0,5442,very_high_volume
mild,morning,rain,0,5011,very_high_volume
mild,morning,other,0,5011,very_high_volume
warm,morning,other,0,4681,high_volume
warm,morning,clouds,0,4996,very_high_volume
warm,afternoon,other,0,5415,very_high_volume
warm,afternoon,clouds,0,5563,very_high_volume
warm,afternoon,clouds,0,5936,very_high_volume
warm,afternoon,clouds,0,6290,very_high_volume
warm,afternoon,other,0,6727,very_high_volume
warm,afternoon,rain,0,5865,very_high_volume
warm,evening,clouds,0,4959,very_high_volume
warm,evening,clouds,0,3792,high_volume
warm,evening,clouds,0,3251,medium_volume
warm,evening,clouds,0,3050,medium_volume
warm,evening,clouds,0,3360,medium_volume
warm,evening,clouds,0,2903,medium_volume
mild,night,clear,1,1511,medium_volume
mild,night,clear,1,1110,low_volume
mild,night,clear,1,866,low_volume
mild,night,clouds,1,614,low_volume
mild,night,clear,1,517,low_volume
mild,night,clear,1,795,low_volume
mild,morning,other,1,1398,medium_volume
mild,morning,other,1,2172,medium_volume
mild,morning,rain,1,2686,medium_volume
warm,morning,other,1,3367,medium_volume
warm,morning,other,1,3684,high_volume
warm,morning,rain,1,3684,high_volume
warm,morning,mist,1,3684,high_volume
warm,morning,rain,1,4085,high_volume
warm,morning,other,1,4085,high_volume
warm,morning,mist,1,4085,high_volume
warm,morning,other,1,4085,high_volume
warm,afternoon,other,1,4257,high_volume
warm,afternoon,rain,1,4257,high_volume
warm,afternoon,mist,1,4257,high_volume
warm,afternoon,other,1,4257,high_volume
warm,afternoon,rain,1,4186,high_volume
warm,afternoon,mist,1,4186,high_volume
warm,afternoon,other,1,4186,high_volume
warm,afternoon,rain,1,4196,high_volume
warm,afternoon,mist,1,4196,high_volume
warm,afternoon,other,1,4196,high_volume
warm,afternoon,rain,1,3957,high_volume
warm,afternoon,mist,1,3957,high_volume
warm,afternoon,other,1,3957,high_volume
warm,afternoon,rain,1,3940,high_volume
warm,afternoon,mist,1,3940,high_volume
warm,afternoon,other,1,3940,high_volume
warm,afternoon,rain,1,3589,high_volume
warm,afternoon,mist,1,3589,high_volume
warm,evening,rain,1,3571,high_volume
warm,evening,mist,1,3571,high_volume
warm,evening,other,1,3571,high_volume
warm,evening,rain,1,3128,medium_volume
warm,evening,rain,1,2782,medium_volume
warm,evening,clouds,1,2835,medium_volume
warm,evening,clouds,1,2863,medium_volume
warm,evening,clear,1,1928,medium_volume
warm,night,clear,1,1226,medium_volume
warm,night,clear,1,777,low_volume
warm,night,clear,1,570,low_volume
mild,night,clouds,1,350,low_volume
mild,night,clouds,1,293,low_volume
mild,night,clear,1,427,low_volume
mild,morning,clear,1,808,low_volume
mild,morning,clouds,1,1012,low_volume
mild,morning,clouds,1,1617,medium_volume
mild,morning,clouds,1,2417,medium_volume
warm,morning,clouds,1,3075,medium_volume
warm,morning,clouds,1,3656,high_volume
warm,afternoon,clouds,1,3993,high_volume
warm,afternoon,clouds,1,3888,high_volume
warm,afternoon,clouds,1,4125,high_volume
warm,afternoon,clouds,1,4062,high_volume
warm,afternoon,clouds,1,3901,high_volume
warm,afternoon,clouds,1,3584,high_volume
warm,evening,clouds,1,3477,high_volume
warm,evening,clouds,1,3010,medium_volume
warm,evening,clouds,1,2979,medium_volume
warm,evening,clouds,1,2353,medium_volume
warm,evening,clouds,1,1834,medium_volume
warm,evening,clouds,1,1101,low_volume
warm,night,clouds,0,642,low_volume
warm,night,clouds,0,396,low_volume
mild,night,clear,0,291,low_volume
mild,night,clear,0,310,low_volume
mild,night,clear,0,873,low_volume
mild,night,clouds,0,2947,medium_volume
mild,morning,clouds,0,5476,very_high_volume
mild,morning,clouds,0,6336,very_high_volume
mild,morning,clouds,0,5676,very_high_volume
mild,morning,clouds,0,4588,high_volume
mild,morning,other,0,4270,high_volume
mild,morning,other,0,4435,high_volume
warm,afternoon,other,0,4763,high_volume
warm,afternoon,rain,0,4763,high_volume
warm,afternoon,rain,0,4658,high_volume
warm,afternoon,rain,0,4923,high_volume
warm,afternoon,rain,0,5691,very_high_volume
warm,afternoon,rain,0,6556,very_high_volume
warm,afternoon,rain,0,5922,very_high_volume
warm,evening,rain,0,4512,high_volume
warm,evening,mist,0,4512,high_volume
warm,evening,other,0,4512,high_volume
warm,evening,rain,0,3078,medium_volume
warm,evening,other,0,3078,medium_volume
warm,evening,rain,0,2611,medium_volume
warm,evening,rain,0,2240,medium_volume
warm,evening,other,0,1861,medium_volume
warm,evening,clouds,0,1109,low_volume
warm,night,clouds,0,621,low_volume
mild,night,clouds,0,396,low_volume
mild,night,clouds,0,314,low_volume
mild,night,other,0,362,low_volume
mild,night,other,0,362,low_volume
mild,night,other,0,912,low_volume
mild,night,mist,0,3013,medium_volume
mild,morning,mist,0,5905,very_high_volume
mild,morning,mist,0,6283,very_high_volume
warm,morning,mist,0,5656,very_high_volume
warm,morning,mist,0,4948,very_high_volume
warm,morning,mist,0,4574,high_volume
warm,morning,clouds,0,4531,high_volume
warm,afternoon,clouds,0,4911,high_volume
warm,afternoon,clouds,0,4777,high_volume
warm,afternoon,clouds,0,5185,very_high_volume
warm,afternoon,clouds,0,6092,very_high_volume
warm,afternoon,clouds,0,6777,very_high_volume
warm,afternoon,clouds,0,6366,very_high_volume
warm,evening,clouds,0,4701,high_volume
warm,evening,rain,0,3235,medium_volume
warm,evening,rain,0,2975,medium_volume
warm,evening,clouds,0,2990,medium_volume
warm,evening,clouds,0,2332,medium_volume
warm,evening,clouds,0,1250,medium_volume
warm,night,clear,0,684,low_volume
mild,night,clear,0,439,low_volume
mild,night,clear,0,328,low_volume
mild,night,clear,0,387,low_volume
mild,night,clear,0,922,low_volume
mild,night,clear,0,3022,medium_volume
mild,morning,clear,0,5767,very_high_volume
mild,morning,clear,0,6127,very_high_volume
mild,morning,clear,0,5664,very_high_volume
mild,morning,clear,0,5157,very_high_volume
warm,morning,clear,0,4579,high_volume
warm,morning,clear,0,4687,high_volume
warm,afternoon,other,0,5110,very_high_volume
warm,afternoon,clear,0,4998,very_high_volume
warm,afternoon,clear,0,5227,very_high_volume
warm,afternoon,clear,0,6188,very_high_volume
warm,afternoon,clear,0,6781,very_high_volume
warm,afternoon,clouds,0,5644,very_high_volume
warm,evening,clouds,0,4617,high_volume
warm,evening,clouds,0,3560,high_volume
warm,evening,clear,0,3277,medium_volume
warm,evening,clouds,0,2777,medium_volume
warm,evening,clear,0,2123,medium_volume
mild,evening,rain,0,1283,medium_volume
mild,night,clear,0,724,low_volume
mild,night,rain,0,424,low_volume
mild,night,clouds,0,308,low_volume
mild,night,clouds,0,368,low_volume
mild,night,clouds,0,928,low_volume
mild,night,rain,0,3013,medium_volume
mild,morning,clear,0,5824,very_high_volume
mild,morning,clouds,0,6438,very_high_volume
warm,morning,clouds,0,5778,very_high_volume
warm,morning,clouds,0,4983,very_high_volume
